12.750,1.0598,0.03962,0.03657,0.0394,0.0029,1.0000,-10.5910,0.0000,0.0000,0.0000,0.2001
13.000,1.0414,0.04433,0.04149,0.0379,0.0029,1.0000,-10.4990,0.0000,0.0000,0.0000,0.2004
13.250,1.0219,0.05075,0.04811,0.0335,0.0030,1.0000,-10.3489,0.0000,0.0000,0.0000,0.2035
13.500,1.0008,0.05924,0.05678,0.0266,0.0030,1.0000,-10.1185,0.0000,0.0000,0.0000,0.2092
13.750,0.9764,0.06935,0.06705,0.0191,0.0030,1.0000,-9.7876,0.0000,0.0000,0.0000,0.2159
14.000,0.9469,0.08041,0.07823,0.0124,0.0030,1.0000,-9.3450,0.0000,0.0000,0.0000,0.2221
14.250,0.9131,0.09192,0.08982,0.0063,0.0031,1.0000,-8.8191,0.0000,0.0000,0.0000,0.2281
14.500,0.8765,0.10383,0.10177,0.0004,0.0031,1.0000,-8.2091,0.0000,0.0000,0.0000,0.2345
14.750,0.8310,0.11760,0.11560,-0.0062,0.0032,1.0000,-7.3483,0.0000,0.0000,0.0000,0.2426
15.000,0.7066,0.15519,0.15322,-0.0219,0.0038,1.0000,-3.9455,0.0000,0.0000,0.0000,0.2682
15.250,0.6928,0.16499,0.16296,-0.0253,0.0039,1.0000,-3.2600,0.0000,0.0000,0.0000,0.2740


