0.000,0.1770,0.02431,0.01157,-0.0543,1.0000,1.0000,-0.8965,0.0000,0.0000,0.0000,0.5563
0.500,0.2337,0.02522,0.01199,-0.0567,1.0000,1.0000,-0.5985,0.0000,0.0000,0.0000,0.4915
1.000,0.2880,0.02629,0.01281,-0.0588,1.0000,1.0000,-0.4847,0.0000,0.0000,0.0000,0.4526
1.500,0.3401,0.02753,0.01398,-0.0606,1.0000,1.0000,-0.5908,0.0000,0.0000,0.0000,0.4264
2.000,0.3899,0.02898,0.01551,-0.0623,1.0000,1.0000,-0.6984,0.0000,0.0000,0.0000,0.4075
2.500,0.4375,0.03066,0.01745,-0.0639,1.0000,1.0000,-0.8044,0.0000,0.0000,0.0000,0.3934
3.000,0.4827,0.03265,0.01965,-0.0655,1.0000,1.0000,-0.9259,0.0000,0.0000,0.0000,0.3826
3.500,0.5247,0.03505,0.02236,-0.0672,1.0000,1.0000,-1.0454,0.0000,0.0000,0.0000,0.3745
4.000,0.5625,0.03806,0.02579,-0.0692,1.0000,1.0000,-1.1565,0.0000,0.0000,0.0000,0.3690
4.500,0.5930,0.04215,0.03042,-0.0719,1.0000,1.0000,-1.2480,0.0000,0.0000,0.0000,0.3668
5.000,0.9231,0.03125,0.02000,-0.0819,0.4240,1.0000,-2.1422,0.0000,0.0000,0.0000,0.3344
5.500,0.9825,0.03712,0.02565,-0.0813,0.3328,1.0000,-2.3548,0.0000,0.0000,0.0000,0.3281
6.000,1.0367,0.04380,0.03310,-0.0808,0.2848,1.0000,-2.5626,0.0000,0.0000,0.0000,0.3229
6.500,1.0787,0.05172,0.04188,-0.0795,0.2617,1.0000,-2.6415,0.0000,0.0000,0.0000,0.3183
7.000,1.0961,0.06080,0.05164,-0.0769,0.2364,1.0000,-2.6486,0.0000,0.0000,0.0000,0.3144
7.500,1.0945,0.07164,0.06330,-0.0753,0.2338,1.0000,-2.5588,0.0000,0.0000,0.0000,0.3128
8.000,1.0740,0.08399,0.07608,-0.0752,0.2383,1.0000,-2.4355,0.0000,0.0000,0.0000,0.3138
8.500,1.0566,0.09835,0.09058,-0.0769,0.2460,1.0000,-2.3138,0.0000,0.0000,0.0000,0.3163
9.000,0.9661,0.11491,0.10701,-0.0923,0.2781,1.0000,-1.9979,0.0000,0.0000,0.0000,0.3386
9.500,0.8689,0.14430,0.13589,-0.1312,0.5991,1.0000,-1.4957,0.0000,0.0000,0.0000,0.3935
10.000,0.8971,0.15430,0.14599,-0.1308,0.5497,1.0000,-1.5577,0.0000,0.0000,0.0000,0.3879
10.500,0.8702,0.15641,0.14805,-0.1280,0.5199,1.0000,-1.5069,0.0000,0.0000,0.0000,0.3886
11.000,0.9157,0.17446,0.16647,-0.1312,0.4960,1.0000,-1.4581,0.0000,0.0000,0.0000,0.3845
11.500,0.9503,0.18860,0.18072,-0.1307,0.4479,1.0000,-1.4659,0.0000,0.0000,0.0000,0.3784
12.000,0.9918,0.20537,0.19762,-0.1293,0.3995,1.0000,-1.5284,0.0000,0.0000,0.0000,0.3709
12.500,0.9276,0.19080,0.18280,-0.1295,0.3811,1.0000,-1.4057,0.0000,0.0000,0.0000,0.3792
13.000,1.0190,0.22694,0.21928,-0.1296,0.3497,1.0000,-1.5666,0.0000,0.0000,0.0000,0.3668
13.500,0.9608,0.21009,0.20218,-0.1327,0.3405,1.0000,-1.4322,0.0000,0.0000,0.0000,0.3766
14.000,0.9706,0.21493,0.20706,-0.1344,0.3151,1.0000,-1.4689,0.0000,0.0000,0.0000,0.3764
14.500,1.0311,0.24838,0.24075,-0.1345,0.2987,1.0000,-1.8206,0.0000,0.0000,0.0000,0.3680
15.000,0.9959,0.23194,0.22412,-0.1399,0.2876,1.0000,-1.6838,0.0000,0.0000,0.0000,0.3771
15.500,1.0096,0.23784,0.23009,-0.1426,0.2670,1.0000,-1.7976,0.0000,0.0000,0.0000,0.3771
16.000,1.0721,0.28165,0.27438,-0.1402,0.2492,1.0000,-2.1390,0.0000,0.0000,0.0000,0.3665


